company,cik,metric_id,source_url,repo_relative_path,content_sha256,accession,document_name,concept_or_section,context_or_dimension,unit,period_start,period_end,value_raw,value_normalized,evidence_quote,extraction_method,parser_version
Marriott International,1048286,C02,https://www.sec.gov/Archives/edgar/data/1048286/000114036126011590/ny20062722x771_def14a.htm,evidence/accession_materials/marriott_international_1048286_000114036126011590/ny20062722x771_def14a.htm,fca4ce3abc7f769a80642f34b9a9f3f4208fab569bccb7f8b5166b11fe19adbd,0001140361-26-011590,ny20062722x771_def14a.htm,Governance disclosures,GOVERNANCE_DISCLOSURES:bytes:747819-748527:sha256:60f198c640c088c5f5fdb3825a78ebcf8931f1af68f9234648d8f6834b95e231,text,2025-01-01,2025-12-31,"The Board has established a robust Board refreshment process so that the backgrounds and experiences of our Board members are consistent with the needs of the business and our Board reflects a balance of perspectives from shorter- and longer-tenured members. Under the oversight of our Nominating and Corporate Governance Committee, the Board refreshment process includes regular review of Board composition and needs, the comprehensive annual Board evaluation process described below, and ongoing reviews of external candidates. As a result, seven of our 12 nominees have joined the Board within the last five years, including five independent members who have joined the Board since the beginning of 2021.","The Board has established a robust Board refreshment process so that the backgrounds and experiences of our Board members are consistent with the needs of the business and our Board reflects a balance of perspectives from shorter- and longer-tenured members. Under the oversight of our Nominating and Corporate Governance Committee, the Board refreshment process includes regular review of Board composition and needs, the comprehensive annual Board evaluation process described below, and ongoing reviews of external candidates. As a result, seven of our 12 nominees have joined the Board within the last five years, including five independent members who have joined the Board since the beginning of 2021.","The Board has established a robust Board refreshment process so that the backgrounds and experiences of our Board members are consistent with the needs of the business and our Board reflects a balance of perspectives from shorter- and longer-tenured members. Under the oversight of our Nominating and Corporate Governance Committee, the Board refreshment process includes regular review of Board composition and needs, the comprehensive annual Board evaluation process described below, and ongoing reviews of external candidates. As a result, seven of our 12 nominees have joined the Board within the last five years, including five independent members who have joined the Board since the beginning of 2021.",verbatim_source_excerpt,TEXT_V1
Marriott International,1048286,C02,https://www.sec.gov/Archives/edgar/data/1048286/000114036126011590/ny20062722x771_def14a.htm,evidence/accession_materials/marriott_international_1048286_000114036126011590/ny20062722x771_def14a.htm,fca4ce3abc7f769a80642f34b9a9f3f4208fab569bccb7f8b5166b11fe19adbd,0001140361-26-011590,ny20062722x771_def14a.htm,Governance disclosures,GOVERNANCE_DISCLOSURES:bytes:750435-750745:sha256:c327d51cc47569f7cea7af857e776544ee6a0dfc1a0461154cdfa5cf134addaa,text,2025-01-01,2025-12-31,"One-on-One Interviews. On a rotating basis, the Chairman of the Board or the Lead Independent Director meet with each director individually. This process is designed to provide additional feedback on Board composition, overall Board effectiveness, and individual director performance and contributions.","One-on-One Interviews. On a rotating basis, the Chairman of the Board or the Lead Independent Director meet with each director individually. This process is designed to provide additional feedback on Board composition, overall Board effectiveness, and individual director performance and contributions.","One-on-One Interviews. On a rotating basis, the Chairman of the Board or the Lead Independent Director meet with each director individually. This process is designed to provide additional feedback on Board composition, overall Board effectiveness, and individual director performance and contributions.",verbatim_source_excerpt,TEXT_V1
Marriott International,1048286,C02,https://www.sec.gov/Archives/edgar/data/1048286/000114036126011590/ny20062722x771_def14a.htm,evidence/accession_materials/marriott_international_1048286_000114036126011590/ny20062722x771_def14a.htm,fca4ce3abc7f769a80642f34b9a9f3f4208fab569bccb7f8b5166b11fe19adbd,0001140361-26-011590,ny20062722x771_def14a.htm,Governance disclosures,GOVERNANCE_DISCLOSURES:bytes:753016-753269:sha256:a64347370d3851e83c5e6625c1aa5694336b7f5a1e45fddb63ed134d64e24ac5,text,2025-01-01,2025-12-31,The Board also annually reviews the President and CEO’s performance. The Lead Independent Director organizes and leads the evaluation in collaboration with the chair of the Human Resources and Compensation Committee and the Chairman of the Board.,The Board also annually reviews the President and CEO’s performance. The Lead Independent Director organizes and leads the evaluation in collaboration with the chair of the Human Resources and Compensation Committee and the Chairman of the Board.,The Board also annually reviews the President and CEO’s performance. The Lead Independent Director organizes and leads the evaluation in collaboration with the chair of the Human Resources and Compensation Committee and the Chairman of the Board.,verbatim_source_excerpt,TEXT_V1
Marriott International,1048286,C02,https://www.sec.gov/Archives/edgar/data/1048286/000114036126011590/ny20062722x771_def14a.htm,evidence/accession_materials/marriott_international_1048286_000114036126011590/ny20062722x771_def14a.htm,fca4ce3abc7f769a80642f34b9a9f3f4208fab569bccb7f8b5166b11fe19adbd,0001140361-26-011590,ny20062722x771_def14a.htm,Governance disclosures,GOVERNANCE_DISCLOSURES:bytes:790961-792123:sha256:6bb7da0e30c0b212ce7deaa8448298c7ca3e642178afe26ddbaaa185182ca54c,text,2025-01-01,2025-12-31,"Stockholders and others interested in communicating with the Lead Independent Director, the Chair of the Nominating and Corporate Governance Committee, the Audit Committee, or the non-employee directors may do so by email to business.ethics@marriott.com or by writing to the Business Ethics Department, Department 52/923, 7750 Wisconsin Avenue, Bethesda, Maryland 20814. Communications are forwarded to the appropriate directors for their review, except that the Board has instructed the Company not to forward solicitations, bulk mail or communications that do not address Company-related issues. The Company reports to the directors on the status of outstanding concerns addressed to the non-employee directors, the Lead Independent Director, the Chair of the Nominating and Corporate Governance Committee, or the Audit Committee on a regular basis. The non-employee directors, the Lead Independent Director, the Chair of the Nominating and Corporate Governance Committee, and the Audit Committee may direct special procedures, including the retention of outside advisors or counsel, for any concern addressed to them.","Stockholders and others interested in communicating with the Lead Independent Director, the Chair of the Nominating and Corporate Governance Committee, the Audit Committee, or the non-employee directors may do so by email to business.ethics@marriott.com or by writing to the Business Ethics Department, Department 52/923, 7750 Wisconsin Avenue, Bethesda, Maryland 20814. Communications are forwarded to the appropriate directors for their review, except that the Board has instructed the Company not to forward solicitations, bulk mail or communications that do not address Company-related issues. The Company reports to the directors on the status of outstanding concerns addressed to the non-employee directors, the Lead Independent Director, the Chair of the Nominating and Corporate Governance Committee, or the Audit Committee on a regular basis. The non-employee directors, the Lead Independent Director, the Chair of the Nominating and Corporate Governance Committee, and the Audit Committee may direct special procedures, including the retention of outside advisors or counsel, for any concern addressed to them.","Stockholders and others interested in communicating with the Lead Independent Director, the Chair of the Nominating and Corporate Governance Committee, the Audit Committee, or the non-employee directors may do so by email to business.ethics@marriott.com or by writing to the Business Ethics Department, Department 52/923, 7750 Wisconsin Avenue, Bethesda, Maryland 20814. Communications are forwarded to the appropriate directors for their review, except that the Board has instructed the Company not to forward solicitations, bulk mail or communications that do not address Company-related issues. The Company reports to the directors on the status of outstanding concerns addressed to the non-employee directors, the Lead Independent Director, the Chair of the Nominating and Corporate Governance Committee, or the Audit Committee on a regular basis. The non-employee directors, the Lead Independent Director, the Chair of the Nominating and Corporate Governance Committee, and the Audit Committee may direct special procedures, including the retention of outside advisors or counsel, for any concern addressed to them.",verbatim_source_excerpt,TEXT_V1
Marriott International,1048286,C02,https://www.sec.gov/Archives/edgar/data/1048286/000114036126011590/ny20062722x771_def14a.htm,evidence/accession_materials/marriott_international_1048286_000114036126011590/ny20062722x771_def14a.htm,fca4ce3abc7f769a80642f34b9a9f3f4208fab569bccb7f8b5166b11fe19adbd,0001140361-26-011590,ny20062722x771_def14a.htm,Governance disclosures,GOVERNANCE_DISCLOSURES:bytes:803277-803309:sha256:54f7b162c47850f32d4c046adfe762505a2a735b8eb90416237eda32fe1e1ee7,text,2025-01-01,2025-12-31,Members of the Audit Committee:,Members of the Audit Committee:,Members of the Audit Committee:,verbatim_source_excerpt,TEXT_V1
Marriott International,1048286,C02,https://www.sec.gov/Archives/edgar/data/1048286/000114036126011590/ny20062722x771_def14a.htm,evidence/accession_materials/marriott_international_1048286_000114036126011590/ny20062722x771_def14a.htm,fca4ce3abc7f769a80642f34b9a9f3f4208fab569bccb7f8b5166b11fe19adbd,0001140361-26-011590,ny20062722x771_def14a.htm,Governance disclosures,GOVERNANCE_DISCLOSURES:bytes:804874-805560:sha256:5716b22b2288b4a2aefaf90b72f29bddc0af8c7e391c193eb6b60672e02ac529,text,2025-01-01,2025-12-31,"The Audit Committee’s Pre-Approval of Independent Auditor Fees and Services Policy provides for pre-approval of all audit, audit-related, tax and other permissible non-audit services provided by our independent auditor on an annual basis and additional services as needed. The policy also requires additional approval of any engagements that were previously approved but are anticipated to exceed pre-approved fee levels. The policy permits the Audit Committee Chair to pre-approve independent auditor services with estimated fees up to $100,000 (provided that the Audit Committee Chair reports to the full Audit Committee at the next meeting on any pre-approval determinations).","The Audit Committee’s Pre-Approval of Independent Auditor Fees and Services Policy provides for pre-approval of all audit, audit-related, tax and other permissible non-audit services provided by our independent auditor on an annual basis and additional services as needed. The policy also requires additional approval of any engagements that were previously approved but are anticipated to exceed pre-approved fee levels. The policy permits the Audit Committee Chair to pre-approve independent auditor services with estimated fees up to $100,000 (provided that the Audit Committee Chair reports to the full Audit Committee at the next meeting on any pre-approval determinations).","The Audit Committee’s Pre-Approval of Independent Auditor Fees and Services Policy provides for pre-approval of all audit, audit-related, tax and other permissible non-audit services provided by our independent auditor on an annual basis and additional services as needed. The policy also requires additional approval of any engagements that were previously approved but are anticipated to exceed pre-approved fee levels. The policy permits the Audit Committee Chair to pre-approve independent auditor services with estimated fees up to $100,000 (provided that the Audit Committee Chair reports to the full Audit Committee at the next meeting on any pre-approval determinations).",verbatim_source_excerpt,TEXT_V1
Marriott International,1048286,C02,https://www.sec.gov/Archives/edgar/data/1048286/000114036126011590/ny20062722x771_def14a.htm,evidence/accession_materials/marriott_international_1048286_000114036126011590/ny20062722x771_def14a.htm,fca4ce3abc7f769a80642f34b9a9f3f4208fab569bccb7f8b5166b11fe19adbd,0001140361-26-011590,ny20062722x771_def14a.htm,Governance disclosures,GOVERNANCE_DISCLOSURES:bytes:838468-839761:sha256:77f410453407c50ee99fb83a7c5fbce60cef895bd9b6dd3dc2e112c247d448ad,text,2025-01-01,2025-12-31,"The Human Resources and Compensation Committee (the “Committee”), which is composed solely of independent members of the Board, assists the Board in fulfilling its responsibilities relating to the Company’s compensation and human resources policies and practices, including matters related to executive development, director and executive compensation and benefits, management succession planning, and talent development and retention. As part of its responsibilities, the Committee oversees the Company’s executive compensation programs, which are designed to enable the Company to attract, retain and motivate executives capable of establishing and implementing business plans in the best interests of the stockholders. The Committee, on behalf of and, in certain instances, subject to the approval of the Board, reviews and approves compensation programs for certain senior officers. In this context, the Committee reviewed and discussed with management the Company’s CD&A required by Item 402(b) of SEC Regulation S-K. Following the reviews and discussions referred to above, the Committee recommended to the Board that the CD&A be incorporated by reference in the Company’s Annual Report on Form 10-K and included in this proxy statement.","The Human Resources and Compensation Committee (the “Committee”), which is composed solely of independent members of the Board, assists the Board in fulfilling its responsibilities relating to the Company’s compensation and human resources policies and practices, including matters related to executive development, director and executive compensation and benefits, management succession planning, and talent development and retention. As part of its responsibilities, the Committee oversees the Company’s executive compensation programs, which are designed to enable the Company to attract, retain and motivate executives capable of establishing and implementing business plans in the best interests of the stockholders. The Committee, on behalf of and, in certain instances, subject to the approval of the Board, reviews and approves compensation programs for certain senior officers. In this context, the Committee reviewed and discussed with management the Company’s CD&A required by Item 402(b) of SEC Regulation S-K. Following the reviews and discussions referred to above, the Committee recommended to the Board that the CD&A be incorporated by reference in the Company’s Annual Report on Form 10-K and included in this proxy statement.","The Human Resources and Compensation Committee (the “Committee”), which is composed solely of independent members of the Board, assists the Board in fulfilling its responsibilities relating to the Company’s compensation and human resources policies and practices, including matters related to executive development, director and executive compensation and benefits, management succession planning, and talent development and retention. As part of its responsibilities, the Committee oversees the Company’s executive compensation programs, which are designed to enable the Company to attract, retain and motivate executives capable of establishing and implementing business plans in the best interests of the stockholders. The Committee, on behalf of and, in certain instances, subject to the approval of the Board, reviews and approves compensation programs for certain senior officers. In this context, the Committee reviewed and discussed with management the Company’s CD&A required by Item 402(b) of SEC Regulation S-K. Following the reviews and discussions referred to above, the Committee recommended to the Board that the CD&A be incorporated by reference in the Company’s Annual Report on Form 10-K and included in this proxy statement.",verbatim_source_excerpt,TEXT_V1
Marriott International,1048286,C02,https://www.sec.gov/Archives/edgar/data/1048286/000114036126011590/ny20062722x771_def14a.htm,evidence/accession_materials/marriott_international_1048286_000114036126011590/ny20062722x771_def14a.htm,fca4ce3abc7f769a80642f34b9a9f3f4208fab569bccb7f8b5166b11fe19adbd,0001140361-26-011590,ny20062722x771_def14a.htm,Governance disclosures,GOVERNANCE_DISCLOSURES:bytes:839931-839989:sha256:b36cd157ee865e9e1753e2b5ba23a9c72ae30d2cdea5d9065f5f7a7d228805a2,text,2025-01-01,2025-12-31,Members of the Human Resources and Compensation Committee:,Members of the Human Resources and Compensation Committee:,Members of the Human Resources and Compensation Committee:,verbatim_source_excerpt,TEXT_V1
Marriott International,1048286,C02,https://www.sec.gov/Archives/edgar/data/1048286/000114036126011590/ny20062722x771_def14a.htm,evidence/accession_materials/marriott_international_1048286_000114036126011590/ny20062722x771_def14a.htm,fca4ce3abc7f769a80642f34b9a9f3f4208fab569bccb7f8b5166b11fe19adbd,0001140361-26-011590,ny20062722x771_def14a.htm,Governance disclosures,GOVERNANCE_DISCLOSURES:bytes:2162725-2162750:sha256:e0cbeea136821fa8d024bade6a820926a0099168cb31990f6e7c110731dbbd57,text,2025-01-01,2025-12-31,Audit Committee Chair Fee,Audit Committee Chair Fee,Audit Committee Chair Fee,verbatim_source_excerpt,TEXT_V1
Marriott International,1048286,C02,https://www.sec.gov/Archives/edgar/data/1048286/000114036126011590/ny20062722x771_def14a.htm,evidence/accession_materials/marriott_international_1048286_000114036126011590/ny20062722x771_def14a.htm,fca4ce3abc7f769a80642f34b9a9f3f4208fab569bccb7f8b5166b11fe19adbd,0001140361-26-011590,ny20062722x771_def14a.htm,Governance disclosures,GOVERNANCE_DISCLOSURES:bytes:2432542-2433360:sha256:bf8a74ae901a9151793e2e1b4b14c678d597dda8f48067de81878393ddd32da8,text,2025-01-01,2025-12-31,"The policy provides that the Audit Committee reviews certain transactions subject to the policy and determines whether or not to approve or ratify those transactions. In doing so, the Audit Committee takes into account, among other things, whether the transaction is on terms no less favorable to the Company than those of similar contemporaneous transactions, arrangements or relationships with unrelated third parties and the materiality of the related person’s interest in the transaction, arrangement or relationship. The policy also provides that, prior to Audit Committee review, the Company’s Corporate Growth Committee, an internal management committee whose members include the Company’s President and CEO and members of the Company’s senior management, approve all such transactions.","The policy provides that the Audit Committee reviews certain transactions subject to the policy and determines whether or not to approve or ratify those transactions. In doing so, the Audit Committee takes into account, among other things, whether the transaction is on terms no less favorable to the Company than those of similar contemporaneous transactions, arrangements or relationships with unrelated third parties and the materiality of the related person’s interest in the transaction, arrangement or relationship. The policy also provides that, prior to Audit Committee review, the Company’s Corporate Growth Committee, an internal management committee whose members include the Company’s President and CEO and members of the Company’s senior management, approve all such transactions.","The policy provides that the Audit Committee reviews certain transactions subject to the policy and determines whether or not to approve or ratify those transactions. In doing so, the Audit Committee takes into account, among other things, whether the transaction is on terms no less favorable to the Company than those of similar contemporaneous transactions, arrangements or relationships with unrelated third parties and the materiality of the related person’s interest in the transaction, arrangement or relationship. The policy also provides that, prior to Audit Committee review, the Company’s Corporate Growth Committee, an internal management committee whose members include the Company’s President and CEO and members of the Company’s senior management, approve all such transactions.",verbatim_source_excerpt,TEXT_V1
